month,year,plot,stake,species,abundance
July,2008,5,24,sole xylo,40
July,2008,5,26,novo cock,1
July,2008,5,26,sole xylo,30
July,2008,5,31,sole xylo,5
July,2008,5,33,sole xylo,20
July,2008,5,35,sole xylo,30
July,2008,5,37,sole xylo,20
July,2008,5,42,sole xylo,30
July,2008,5,44,novo cock,3
July,2008,5,46,novo cock,4
July,2008,5,51,novo cock,1
July,2008,5,51,sole xylo,10
July,2008,5,53,sole xylo,3
July,2008,5,55,novo cock,2
July,2008,5,55,sole xylo,4
July,2008,5,57,novo cock,2
July,2008,5,62,novo cock,1
July,2008,5,62,sole xylo,30
July,2008,5,64,novo cock,6
July,2008,5,66,sole xylo,25
July,2008,5,71,pogo dese,2
July,2008,5,71,sole xylo,25
July,2008,5,73,sole xylo,40
July,2008,5,75,sole xylo,30
July,2008,5,77,sole xylo,40
July,2008,6,11,sole xylo,15
July,2008,6,13,sole xylo,40
July,2008,6,15,novo cock,1
July,2008,6,15,sole xylo,20
July,2008,6,17,phei xero,20
July,2008,6,22,sole xylo,30
July,2008,6,24,sole xylo,25
July,2008,6,26,novo cock,1
July,2008,6,26,sole xylo,15
July,2008,6,31,sole xylo,20
July,2008,6,33,sole xylo,15
July,2008,6,35,novo cock,1
July,2008,6,35,sole xylo,20
July,2008,6,37,sole xylo,30
July,2008,6,42,sole xylo,30
July,2008,6,44,sole xylo,15
July,2008,6,46,novo cock,3
July,2008,6,46,sole xylo,15
July,2008,6,51,sole xylo,25
July,2008,6,53,novo cock,1
July,2008,6,53,phei xero,15
July,2008,6,55,novo cock,2
July,2008,6,55,sole xylo,20
July,2008,6,57,novo cock,7
July,2008,6,57,phei xero,5
July,2008,6,62,novo cock,1
July,2008,6,62,phei xero,30
July,2008,6,64,sole xylo,10
July,2008,6,66,novo cock,1
July,2008,6,66,phei xero,3
July,2008,6,71,novo cock,2
July,2008,6,71,sole xylo,8
July,2008,6,73,novo cock,1
July,2008,6,73,sole xylo,10
July,2008,6,75,novo cock,4
July,2008,6,77,novo cock,8
July,2008,6,77,phei xero,2
July,2008,7,11,cono insa,1
July,2008,7,11,phei xero,1
July,2008,7,13,novo cock,3
July,2008,7,15,novo cock,9
July,2008,7,17,sole xylo,30
July,2008,7,22,novo cock,5
July,2008,7,22,phei xero,10
July,2008,7,26,sole xylo,5
July,2008,7,31,novo cock,4
July,2008,7,31,phei xero,10
July,2008,7,31,pogo dese,3
July,2008,7,33,novo cock,3
July,2008,7,33,phei xero,5
July,2008,7,35,sole xylo,50
July,2008,7,37,sole xylo,40
July,2008,7,42,novo cock,6
July,2008,7,42,pogo dese,3
July,2008,7,44,novo cock,1
July,2008,7,44,sole xylo,10
July,2008,7,46,sole xylo,40
July,2008,7,51,novo cock,6
July,2008,7,51,phei xero,5
July,2008,7,51,pogo dese,2
July,2008,7,51,sole xylo,5
July,2008,7,53,novo cock,1
July,2008,7,53,phei xero,2
July,2008,7,53,pogo dese,1
July,2008,7,53,sole xylo,3
July,2008,7,55,novo cock,3
July,2008,7,57,phei xero,1
July,2008,7,57,pogo dese,2
July,2008,7,62,novo cock,4
July,2008,7,62,phei xero,2
July,2008,7,62,sole xylo,5
July,2008,7,64,sole xylo,15
July,2008,7,66,sole xylo,20
July,2008,7,71,sole xylo,25
July,2008,7,73,pogo dese,1
July,2008,7,73,sole xylo,20
July,2008,7,75,novo cock,2
July,2008,7,75,sole xylo,25
July,2008,7,77,sole xylo,75
July,2008,8,11,novo cock,1
July,2008,8,11,sole xylo,25
July,2008,8,13,novo cock,1
July,2008,8,13,pogo dese,1
July,2008,8,13,sole xylo,10
July,2008,8,15,sole xylo,75
July,2008,8,17,phei xero,25
July,2008,8,17,sole xylo,85
July,2008,8,22,sole xylo,15
July,2008,8,24,sole xylo,45
July,2008,8,26,novo cock,1
July,2008,8,26,pogo dese,1
July,2008,8,26,sole xylo,25
July,2008,8,31,sole xylo,35
July,2008,8,33,sole xylo,10
July,2008,8,35,pogo dese,1
July,2008,8,35,sole xylo,40
July,2008,8,37,sole xylo,50
July,2008,8,42,sole xylo,40
July,2008,8,44,phei xero,35
July,2008,8,46,sole xylo,55
July,2008,8,51,novo cock,1
July,2008,8,51,pogo dese,1
July,2008,8,51,sole xylo,35
July,2008,8,53,sole xylo,45
July,2008,8,55,phei xero,5
July,2008,8,55,sole xylo,5
July,2008,8,57,sole xylo,40
July,2008,8,62,phei xero,50
July,2008,8,64,novo cock,5
July,2008,8,64,phei xero,5
July,2008,8,66,novo cock,1
July,2008,8,66,sole xylo,5
July,2008,8,71,sole xylo,45
July,2008,8,73,novo cock,1
July,2008,8,73,phei xero,20
July,2008,8,75,sole xylo,75
July,2008,8,77,novo cock,1
July,2008,8,77,pogo dese,1
July,2008,8,77,sole xylo,45
July,2008,9,11,sole xylo,5
July,2008,9,13,cono insa,10
July,2008,9,15,phei xero,15
July,2008,9,17,novo cock,1
July,2008,9,17,phei xero,20
July,2008,9,22,pogo dese,1
July,2008,9,22,sole xylo,15
July,2008,9,24,sole xylo,25
July,2008,9,26,phei xero,6
July,2008,9,26,sole xylo,2
July,2008,9,31,sole xylo,40
July,2008,9,33,phei xero,30
July,2008,9,35,novo cock,1
July,2008,9,35,sole xylo,10
July,2008,9,37,novo cock,1
July,2008,9,37,phei xero,7
July,2008,9,37,pogo dese,1
July,2008,9,42,sole xylo,40
July,2008,9,44,sole xylo,50
July,2008,9,46,sole xylo,45
July,2008,9,51,novo cock,7
July,2008,9,51,sole xylo,10
July,2008,9,53,sole xylo,15
July,2008,9,55,sole xylo,25
July,2008,9,57,sole xylo,60
July,2008,9,62,novo cock,3
July,2008,9,62,phei xero,5
July,2008,9,62,pogo dese,1
July,2008,9,64,pogo dese,2
July,2008,9,64,sole xylo,2
July,2008,9,66,sole xylo,35
July,2008,9,71,cono insa,2
July,2008,9,71,novo cock,10
July,2008,9,73,sole xylo,20
July,2008,9,75,sole xylo,50
July,2008,9,77,sole xylo,25
July,2008,10,13,sole xylo,20
July,2008,10,15,sole xylo,10
July,2008,10,17,sole xylo,35
July,2008,10,22,sole xylo,15
July,2008,10,24,sole xylo,12
July,2008,10,26,sole xylo,25
July,2008,10,31,novo cock,1
July,2008,10,31,sole xylo,15
July,2008,10,33,sole xylo,20
July,2008,10,35,novo cock,1
July,2008,10,35,sole xylo,15
July,2008,10,37,novo cock,7
July,2008,10,37,sole xylo,5
July,2008,10,42,phei xero,30
July,2008,10,44,sole xylo,20
July,2008,10,46,cono insa,7
July,2008,10,46,novo cock,10
July,2008,10,53,phei xero,10
July,2008,10,55,sole xylo,11
July,2008,10,57,novo cock,2
July,2008,10,57,phei xero,2
July,2008,10,57,sole xylo,10
July,2008,10,62,cono insa,8
July,2008,10,64,sole xylo,5
July,2008,10,66,sole xylo,15
July,2008,10,71,phei xero,15
July,2008,10,71,pogo dese,1
July,2008,10,73,sole xylo,30
July,2008,10,75,sole xylo,20
July,2008,10,77,sole xylo,15
July,2008,11,11,phei xero,15
July,2008,11,11,sole xylo,15
July,2008,11,13,phei xero,10
July,2008,11,13,pogo dese,1
July,2008,11,13,sole xylo,10
July,2008,11,15,phei xero,15
July,2008,11,17,sole xylo,40
July,2008,11,22,novo cock,5
July,2008,11,22,phei xero,15
July,2008,11,24,sole xylo,40
July,2008,11,26,novo cock,1
July,2008,11,26,phei xero,40
July,2008,11,31,sole xylo,20
July,2008,11,33,sole xylo,10
July,2008,11,35,sole xylo,10
July,2008,11,37,novo cock,4
July,2008,11,37,phei sita,5
July,2008,11,42,irid prui,20
July,2008,11,42,novo cock,1
July,2008,11,42,pogo dese,6
July,2008,11,44,novo cock,1
July,2008,11,44,sole xylo,20
July,2008,11,46,novo cock,2
July,2008,11,46,phei sita,15
July,2008,11,51,novo cock,1
July,2008,11,51,phei xero,15
July,2008,11,51,pogo dese,2
July,2008,11,53,sole xylo,35
July,2008,11,55,sole xylo,40
July,2008,11,57,novo cock,1
July,2008,11,57,phei xero,25
July,2008,11,62,novo cock,2
July,2008,11,62,phei xero,15
July,2008,11,62,pogo dese,3
July,2008,11,64,sole xylo,25
July,2008,11,66,novo cock,2
July,2008,11,66,pogo dese,6
July,2008,11,66,sole xylo,15
July,2008,11,71,novo cock,1
July,2008,11,71,phei xero,30
July,2008,11,73,novo cock,2
July,2008,11,73,pogo dese,5
July,2008,11,73,sole xylo,5
July,2008,11,75,phei xero,2
July,2008,11,75,pogo dese,2
July,2008,11,75,sole xylo,35
July,2008,11,77,novo cock,1
July,2008,11,77,phei xero,1
July,2008,11,77,pogo dese,1
July,2008,11,77,sole xylo,1
July,2008,12,11,phei xero,30
July,2008,12,13,sole xylo,5
July,2008,12,15,phei xero,15
July,2008,12,17,sole xylo,20
July,2008,12,22,phei xero,40
July,2008,12,24,sole sp,10
July,2008,12,26,sole xylo,40
July,2008,12,31,novo cock,1
July,2008,12,31,sole xylo,50
July,2008,12,33,pogo dese,1
July,2008,12,33,sole xylo,10
July,2008,12,35,sole xylo,25
July,2008,12,37,phei xero,5
July,2008,12,42,sole xylo,50
July,2008,12,44,sole xylo,30
July,2008,12,46,phei xero,30
July,2008,12,46,pogo dese,3
July,2008,12,51,sole xylo,30
July,2008,12,53,sole xylo,40
July,2008,12,55,sole xylo,10
July,2008,12,57,phei xero,15
July,2008,12,62,sole xylo,50
July,2008,12,64,sole xylo,30
July,2008,12,66,sole xylo,20
July,2008,12,71,sole xylo,25
July,2008,12,73,sole xylo,25
July,2008,12,75,sole xylo,40
July,2008,12,77,novo cock,1
July,2008,12,77,phei xero,20
July,2008,13,11,novo cock,8
July,2008,13,11,phei xero,1
July,2008,13,13,sole xylo,35
July,2008,13,15,sole xylo,60
July,2008,13,17,sole xylo,60
July,2008,13,22,sole xylo,35
July,2008,13,24,sole xylo,60
July,2008,13,26,sole xylo,25
July,2008,13,31,pogo dese,2
July,2008,13,31,sole xylo,7
July,2008,13,33,novo cock,1
July,2008,13,33,pogo dese,2
July,2008,13,33,sole xylo,25
July,2008,13,35,sole xylo,40
July,2008,13,37,sole xylo,50
July,2008,13,42,sole xylo,15
July,2008,13,44,sole xylo,30
July,2008,13,46,sole xylo,50
July,2008,13,51,sole xylo,40
July,2008,13,53,novo cock,1
July,2008,13,53,sole xylo,20
July,2008,13,55,sole xylo,30
July,2008,13,57,sole xylo,60
July,2008,13,62,sole xylo,30
July,2008,13,64,sole xylo,35
July,2008,13,66,novo cock,1
July,2008,13,66,phei xero,25
July,2008,13,71,sole xylo,40
July,2008,13,73,sole xylo,50
July,2008,13,75,novo cock,2
July,2008,13,75,phei xero,20
July,2008,13,77,sole xylo,40
July,2008,14,11,sole xylo,60
July,2008,14,13,sole xylo,45
July,2008,14,15,novo cock,1
July,2008,14,15,sole xylo,40
July,2008,14,17,novo cock,1
July,2008,14,17,sole xylo,25
July,2008,14,22,phei xero,25
July,2008,14,24,novo cock,1
July,2008,14,24,phei xero,8
July,2008,14,26,novo cock,2
July,2008,14,26,phei xero,20
July,2008,14,26,pogo dese,5
July,2008,14,31,sole xylo,25
July,2008,14,33,novo cock,1
July,2008,14,33,phei xero,30
July,2008,14,35,novo cock,1
July,2008,14,37,novo cock,2
July,2008,14,42,sole xylo,25
July,2008,14,44,sole xylo,35
July,2008,14,46,sole xylo,3
July,2008,14,51,sole xylo,30
July,2008,14,53,pogo dese,14
July,2008,14,55,pogo dese,4
July,2008,14,57,pogo dese,1
July,2008,14,57,sole xylo,15
July,2008,14,62,novo cock,1
July,2008,14,62,sole xylo,55
July,2008,14,64,sole xylo,40
July,2008,14,66,pogo dese,12
July,2008,14,71,novo cock,3
July,2008,14,71,sole xylo,20
July,2008,14,73,sole xylo,60
July,2008,14,75,novo cock,1
July,2008,14,75,phei xero,8
July,2008,14,77,phei xero,13
July,2008,14,77,pogo dese,3
July,2008,15,11,sole xylo,40
July,2008,15,13,cono bico,5
July,2008,15,13,phei xero,30
July,2008,15,13,pogo dese,5
July,2008,15,15,novo cock,1
July,2008,15,15,phei xero,15
July,2008,15,15,pogo dese,10
July,2008,15,17,sole xylo,15
July,2008,15,22,sole xylo,20
July,2008,15,24,novo cock,10
July,2008,15,24,phei sita,5
July,2008,15,26,sole xylo,35
July,2008,15,31,cono bico,5
July,2008,15,33,novo cock,5
July,2008,15,33,sole xylo,15
July,2008,15,35,cono bico,2
July,2008,15,35,sole xylo,25
July,2008,15,37,novo cock,3
July,2008,15,37,sole xylo,20
July,2008,15,42,novo cock,1
July,2008,15,42,sole xylo,20
July,2008,15,44,sole xylo,30
July,2008,15,46,novo cock,5
July,2008,15,46,pogo dese,10
July,2008,15,51,novo cock,15
July,2008,15,51,phei xero,5
July,2008,15,53,novo cock,20
July,2008,15,53,phei sita,10
July,2008,15,55,cono bico,3
July,2008,15,55,novo cock,5
July,2008,15,55,sole xylo,30
July,2008,15,57,sole xylo,60
July,2008,15,62,phei sita,10
July,2008,15,62,pogo dese,20
July,2008,15,64,novo cock,5
July,2008,15,64,phei xero,20
July,2008,15,66,sole xylo,35
July,2008,15,71,novo cock,10
July,2008,15,71,phei xero,10
July,2008,15,73,novo cock,1
July,2008,15,73,phei xero,30
July,2008,15,75,phei sita,50
July,2008,15,75,phei xero,10
July,2008,15,77,cono insa,5
July,2008,16,11,novo cock,5
July,2008,16,11,sole xylo,40
July,2008,16,13,novo cock,5
July,2008,16,13,pogo dese,10
July,2008,16,13,sole xylo,10
July,2008,16,15,cono bico,5
July,2008,16,15,novo cock,2
July,2008,16,15,sole xylo,15
July,2008,16,17,novo cock,2
July,2008,16,17,sole xylo,30
July,2008,16,22,sole xylo,35
July,2008,16,24,novo cock,3
July,2008,16,24,sole xylo,15
July,2008,16,26,sole xylo,20
July,2008,16,31,novo cock,3
July,2008,16,31,sole xylo,15
July,2008,16,33,sole xylo,40
July,2008,16,35,sole xylo,35
July,2008,16,37,novo cock,1
July,2008,16,37,sole xylo,20
July,2008,16,42,sole xylo,50
July,2008,16,44,sole xylo,40
July,2008,16,46,sole xylo,25
July,2008,16,51,novo cock,3
July,2008,16,51,sole xylo,30
July,2008,16,53,pogo dese,1
July,2008,16,53,sole xylo,35
July,2008,16,55,sole xylo,20
July,2008,16,57,novo cock,2
July,2008,16,57,sole xylo,25
July,2008,16,62,novo cock,5
July,2008,16,62,sole xylo,15
July,2008,16,64,sole xylo,15
July,2008,16,66,sole xylo,15
July,2008,16,71,novo cock,1
July,2008,16,71,sole xylo,30
July,2008,16,73,cono bico,5
July,2008,16,73,sole xylo,10
July,2008,16,75,novo cock,5
July,2008,16,75,sole xylo,25
July,2008,16,77,novo cock,3
July,2008,16,77,sole xylo,20
July,2008,17,11,novo cock,1
July,2008,17,11,sole xylo,15
July,2008,17,13,sole xylo,25
July,2008,17,15,sole xylo,20
July,2008,17,17,sole xylo,20
July,2008,17,22,novo cock,2
July,2008,17,22,sole xylo,1
July,2008,17,24,sole xylo,60
July,2008,17,26,sole xylo,45
July,2008,17,31,sole xylo,35
July,2008,17,33,novo cock,1
July,2008,17,33,sole xylo,15
July,2008,17,35,sole xylo,25
July,2008,17,37,phei xero,8
July,2008,17,42,sole xylo,30
July,2008,17,44,sole xylo,40
July,2008,17,46,sole xylo,4
July,2008,17,51,phei xero,30
July,2008,17,53,sole xylo,25
July,2008,17,55,sole xylo,50
July,2008,17,57,phei sita,4
July,2008,17,62,novo cock,3
July,2008,17,62,phei dese,1
July,2008,17,62,phei xero,10
July,2008,17,64,novo cock,1
July,2008,17,64,sole xylo,10
July,2008,17,66,novo cock,4
July,2008,17,71,novo cock,1
July,2008,17,71,sole xylo,15
July,2008,17,73,sole xylo,30
July,2008,17,75,sole xylo,30
July,2008,17,77,sole xylo,45
July,2008,18,11,sole xylo,35
July,2008,18,13,myrm mimi,1
July,2008,18,13,sole xylo,20
July,2008,18,15,sole xylo,40
July,2008,18,17,sole xylo,55
July,2008,18,22,sole xylo,25
July,2008,18,24,sole xylo,45
July,2008,18,26,sole xylo,40
July,2008,18,31,sole xylo,20
July,2008,18,33,sole xylo,35
July,2008,18,35,novo cock,1
July,2008,18,35,sole xylo,40
July,2008,18,37,sole xylo,50
July,2008,18,42,sole xylo,35
July,2008,18,44,sole xylo,45
July,2008,18,46,sole xylo,40
July,2008,18,51,novo cock,7
July,2008,18,53,phei xero,1
July,2008,18,55,sole xylo,30
July,2008,18,57,myrm mimi,3
July,2008,18,62,novo cock,1
July,2008,18,62,sole xylo,25
July,2008,18,64,sole xylo,35
July,2008,18,66,sole xylo,40
July,2008,18,71,sole xylo,15
July,2008,18,73,phei xero,8
July,2008,18,73,sole xylo,10
July,2008,18,75,sole xylo,50
July,2008,18,77,sole xylo,15
July,2008,19,11,sole xylo,50
July,2008,19,13,sole xylo,50
July,2008,19,15,sole sp,15
July,2008,19,17,sole xylo,40
July,2008,19,22,sole xylo,40
July,2008,19,24,sole xylo,25
July,2008,19,26,sole xylo,50
July,2008,19,31,phei xero,25
July,2008,19,33,novo cock,1
July,2008,19,33,sole xylo,30
July,2008,19,35,sole xylo,15
July,2008,19,37,sole xylo,30
July,2008,19,42,phei xero,15
July,2008,19,44,sole xylo,35
July,2008,19,46,novo cock,1
July,2008,19,46,phei xero,30
July,2008,19,51,sole xylo,20
July,2008,19,53,phei xero,25
July,2008,19,55,sole xylo,15
July,2008,19,57,sole xylo,25
July,2008,19,62,novo cock,1
July,2008,19,62,sole xylo,35
July,2008,19,64,sole xylo,35
July,2008,19,66,novo cock,1
July,2008,19,66,sole xylo,20
July,2008,19,71,phei xero,5
July,2008,19,71,sole xylo,30
July,2008,19,73,novo cock,1
July,2008,19,73,sole xylo,25
July,2008,19,75,novo cock,1
July,2008,19,75,sole xylo,3
July,2008,19,77,sole xylo,20
July,2008,20,11,sole xylo,40
July,2008,20,13,sole xylo,20
July,2008,20,15,sole xylo,1
July,2008,20,17,sole xylo,18
July,2008,20,22,pogo dese,1
July,2008,20,22,sole xylo,40
July,2008,20,24,sole xylo,40
July,2008,20,26,novo cock,1
July,2008,20,26,sole xylo,50
July,2008,20,31,sole xylo,55
July,2008,20,33,sole xylo,45
July,2008,20,35,sole xylo,10
July,2008,20,37,sole xylo,35
July,2008,20,42,phei xero,35
July,2008,20,42,sole xylo,5
July,2008,20,44,novo cock,1
July,2008,20,44,sole xylo,20
July,2008,20,46,sole xylo,40
July,2008,20,51,phei xero,45
July,2008,20,53,phei xero,25
July,2008,20,53,sole xylo,1
July,2008,20,55,sole xylo,50
July,2008,20,57,sole xylo,70
July,2008,20,62,sole xylo,80
July,2008,20,64,sole xylo,65
July,2008,20,66,sole xylo,80
July,2008,20,71,sole xylo,45
July,2008,20,73,sole xylo,65
July,2008,20,75,sole xylo,35
July,2008,20,77,sole xylo,50
July,2008,21,11,novo cock,1
July,2008,21,11,sole xylo,50
July,2008,21,13,sole xylo,45
July,2008,21,15,novo cock,2
July,2008,21,15,sole xylo,25
July,2008,21,17,phei xero,20
July,2008,21,22,sole xylo,40
July,2008,21,24,sole xylo,45
July,2008,21,26,novo cock,1
July,2008,21,26,sole xylo,35
July,2008,21,31,sole xylo,55
July,2008,21,33,sole xylo,35
July,2008,21,35,sole xylo,40
July,2008,21,37,sole xylo,30
July,2008,21,42,sole xylo,40
July,2008,21,44,sole xylo,35
July,2008,21,46,sole xylo,40
July,2008,21,51,sole xylo,35
July,2008,21,53,novo cock,1
July,2008,21,53,phei xero,8
July,2008,21,55,novo cock,1
July,2008,21,55,sole xylo,15
July,2008,21,57,sole xylo,55
July,2008,21,62,sole xylo,15
July,2008,21,64,sole xylo,50
July,2008,21,66,sole xylo,25
July,2008,21,71,novo cock,1
July,2008,21,71,sole xylo,45
July,2008,21,73,sole xylo,45
July,2008,21,75,sole xylo,40
July,2008,21,77,novo cock,6
July,2008,21,77,phei xero,2
July,2008,22,11,novo cock,1
July,2008,22,11,sole xylo,10
July,2008,22,13,novo cock,1
July,2008,22,13,sole xylo,30
July,2008,22,15,sole xylo,60
July,2008,22,17,sole xylo,60
July,2008,22,22,sole xylo,50
July,2008,22,24,sole xylo,40
July,2008,22,26,novo cock,4
July,2008,22,26,phei xero,2
July,2008,22,31,novo cock,2
July,2008,22,31,phei sita,5
July,2008,22,33,sole xylo,40
July,2008,22,35,sole xylo,60
July,2008,22,37,sole xylo,60
July,2008,22,42,novo cock,3
July,2008,22,42,phei xero,10
July,2008,22,42,sole xylo,5
July,2008,22,44,sole xylo,70
July,2008,22,46,sole xylo,50
July,2008,22,51,sole xylo,30
July,2008,22,53,sole xylo,10
July,2008,22,55,sole xylo,50
July,2008,22,57,sole xylo,20
July,2008,22,62,sole xylo,30
July,2008,22,64,sole xylo,50
July,2008,22,66,sole xylo,40
July,2008,22,71,novo cock,1
July,2008,22,71,sole xylo,20
July,2008,22,73,sole xylo,30
July,2008,22,75,sole xylo,40
July,2008,22,77,sole xylo,60
July,2008,23,11,phei xero,20
July,2008,23,13,novo cock,1
July,2008,23,13,sole xylo,3
July,2008,23,15,novo cock,1
July,2008,23,15,phei xero,5
July,2008,23,15,sole xylo,1
July,2008,23,17,sole xylo,10
July,2008,23,22,novo cock,2
July,2008,23,22,phei xero,20
July,2008,23,24,novo cock,1
July,2008,23,24,sole xylo,30
July,2008,23,26,phei xero,3
July,2008,23,26,sole xylo,20
July,2008,23,31,novo cock,1
July,2008,23,31,sole xylo,25
July,2008,23,33,sole xylo,40
July,2008,23,35,novo cock,1
July,2008,23,35,sole xylo,45
July,2008,23,37,sole xylo,30
July,2008,23,42,sole xylo,50
July,2008,23,44,novo cock,1
July,2008,23,44,sole xylo,40
July,2008,23,46,phei xero,20
July,2008,23,51,pogo dese,35
July,2008,23,53,sole xylo,40
July,2008,23,55,novo cock,2
July,2008,23,55,phei xero,20
July,2008,23,57,novo cock,2
July,2008,23,57,sole xylo,40
July,2008,23,62,phei xero,25
July,2008,23,64,novo cock,6
July,2008,23,64,phei xero,20
July,2008,23,66,novo cock,1
July,2008,23,66,sole xylo,40
July,2008,23,71,sole xylo,50
July,2008,23,73,phei xero,40
July,2008,23,75,novo cock,5
July,2008,23,75,phei xero,30
July,2008,23,77,sole xylo,60
July,2008,24,11,sole xylo,10
July,2008,24,13,novo cock,1
July,2008,24,13,sole xylo,30
July,2008,24,15,novo cock,6
July,2008,24,22,phei xero,2
July,2008,24,22,sole xylo,15
July,2008,24,24,sole xylo,50
July,2008,24,26,sole xylo,30
July,2008,24,31,novo cock,8
July,2008,24,31,pogo dese,1
July,2008,24,33,novo cock,2
July,2008,24,33,sole sp,10
July,2008,24,35,sole xylo,30
July,2008,24,37,phei xero,4
July,2008,24,37,sole xylo,30
July,2008,24,42,sole xylo,25
July,2008,24,44,novo cock,1
July,2008,24,44,sole xylo,40
July,2008,24,46,sole xylo,30
July,2008,24,51,novo cock,2
July,2008,24,51,sole xylo,35
July,2008,24,53,sole xylo,45
July,2008,24,55,sole xylo,30
July,2008,24,57,sole xylo,60
July,2008,24,62,novo cock,3
July,2008,24,62,pogo dese,1
July,2008,24,62,sole xylo,15
July,2008,24,64,novo cock,20
July,2008,24,64,sole xylo,3
July,2008,24,66,novo cock,1
July,2008,24,66,sole xylo,40
July,2008,24,71,phei xero,4
July,2008,24,71,pogo dese,6
July,2008,24,73,novo cock,2
July,2008,24,73,sole xylo,20
July,2008,24,75,sole xylo,40
July,2008,24,77,sole xylo,25
July,2009,1,11,cono bico,2
July,2009,1,11,novo cock,2
July,2009,1,11,phei sita,15
July,2009,1,11,phei xero,20
July,2009,1,13,novo cock,1
July,2009,1,13,sole xylo,30
July,2009,1,15,novo cock,4
July,2009,1,17,cono bico,1
July,2009,1,17,novo cock,3
July,2009,1,17,phei sita,30
July,2009,1,17,phei xero,30
July,2009,1,22,novo cock,1
July,2009,1,22,pogo dese,2
July,2009,1,22,sole xylo,25
July,2009,1,24,sole xylo,30
July,2009,1,26,cono bico,1
July,2009,1,26,phei sita,30
July,2009,1,26,phei xero,25
July,2009,1,31,novo cock,1
July,2009,1,33,novo cock,4
July,2009,1,35,pogo dese,2
July,2009,1,35,sole sp,1
July,2009,1,37,sole xylo,10
July,2009,1,42,sole xylo,80
July,2009,1,44,novo cock,10
July,2009,1,44,phei xero,1
July,2009,1,46,phei xero,2
July,2009,1,51,novo cock,2
July,2009,1,51,pogo dese,20
July,2009,1,53,novo cock,5
July,2009,1,53,phei sita,15
July,2009,1,53,phei xero,30
July,2009,1,53,pogo dese,2
July,2009,1,55,novo cock,1
July,2009,1,55,sole xylo,40
July,2009,1,57,sole xylo,10
July,2009,1,62,novo cock,1
July,2009,1,62,pogo dese,10
July,2009,1,64,novo cock,4
July,2009,1,66,novo cock,5
July,2009,1,66,pogo dese,1
July,2009,1,71,novo cock,5
July,2009,1,71,phei xero,1
July,2009,1,73,sole xylo,30
July,2009,1,75,novo cock,2
July,2009,2,11,novo cock,5
July,2009,2,11,phei sita,1
July,2009,2,13,novo cock,3
July,2009,2,15,novo cock,5
July,2009,2,17,cono bico,1
July,2009,2,17,novo cock,8
July,2009,2,22,novo cock,2
July,2009,2,24,novo cock,4
July,2009,2,26,novo cock,6
July,2009,2,31,novo cock,15
July,2009,2,33,novo cock,5
