day,month,year,period,plot,sampled,effort,qcflag
7,11,2010,388,3,1,49,1
7,11,2010,388,4,1,49,1
7,11,2010,388,5,1,49,1
7,11,2010,388,6,1,49,1
7,11,2010,388,7,1,49,1
7,11,2010,388,8,1,49,1
7,11,2010,388,9,1,49,1
7,11,2010,388,10,1,49,1
7,11,2010,388,11,1,49,1
6,11,2010,388,12,1,49,1
7,11,2010,388,13,1,49,1
7,11,2010,388,14,1,49,1
7,11,2010,388,15,1,49,1
6,11,2010,388,16,1,49,1
6,11,2010,388,17,1,49,1
6,11,2010,388,18,1,49,1
6,11,2010,388,19,1,49,1
6,11,2010,388,20,1,49,1
6,11,2010,388,21,1,49,1
6,11,2010,388,22,1,49,1
6,11,2010,388,23,1,49,1
6,11,2010,388,24,1,47,1
5,1,2011,389,1,1,49,1
5,1,2011,389,2,1,49,1
6,1,2011,389,3,1,49,1
6,1,2011,389,4,1,49,1
6,1,2011,389,5,1,49,1
6,1,2011,389,6,1,49,1
6,1,2011,389,7,1,49,1
6,1,2011,389,8,1,49,1
6,1,2011,389,9,1,49,1
6,1,2011,389,10,1,49,1
6,1,2011,389,11,1,49,1
5,1,2011,389,12,1,49,1
6,1,2011,389,13,1,49,1
6,1,2011,389,14,1,49,1
6,1,2011,389,15,1,49,1
5,1,2011,389,16,1,49,1
5,1,2011,389,17,1,49,1
5,1,2011,389,18,1,49,1
5,1,2011,389,19,1,49,1
5,1,2011,389,20,1,49,1
5,1,2011,389,21,1,49,1
5,1,2011,389,22,1,49,1
5,1,2011,389,23,1,49,1
5,1,2011,389,24,1,47,1
5,2,2011,390,1,1,49,1
5,2,2011,390,2,1,49,1
6,2,2011,390,3,1,49,1
6,2,2011,390,4,1,49,1
6,2,2011,390,5,1,49,1
6,2,2011,390,6,1,49,1
6,2,2011,390,7,1,49,1
6,2,2011,390,8,1,49,1
6,2,2011,390,9,1,49,1
6,2,2011,390,10,1,49,1
6,2,2011,390,11,1,49,1
5,2,2011,390,12,1,49,1
6,2,2011,390,13,1,49,1
6,2,2011,390,14,1,49,1
6,2,2011,390,15,1,49,1
5,2,2011,390,16,1,49,1
5,2,2011,390,17,1,49,1
5,2,2011,390,18,1,49,1
5,2,2011,390,19,1,49,1
5,2,2011,390,20,1,49,1
5,2,2011,390,21,1,49,1
5,2,2011,390,22,1,49,1
5,2,2011,390,23,1,49,1
5,2,2011,390,24,1,47,1
14,3,2011,391,1,1,49,1
14,3,2011,391,2,1,49,1
15,3,2011,391,3,1,49,1
15,3,2011,391,4,1,49,1
15,3,2011,391,5,1,49,1
15,3,2011,391,6,1,49,1
15,3,2011,391,7,1,49,1
15,3,2011,391,8,1,49,1
15,3,2011,391,9,1,49,1
15,3,2011,391,10,1,49,1
15,3,2011,391,11,1,49,1
14,3,2011,391,12,1,49,1
15,3,2011,391,13,1,49,1
15,3,2011,391,14,1,49,1
15,3,2011,391,15,1,49,1
14,3,2011,391,16,1,49,1
14,3,2011,391,17,1,49,1
14,3,2011,391,18,1,49,1
14,3,2011,391,19,1,49,1
14,3,2011,391,20,1,49,1
14,3,2011,391,21,1,49,1
14,3,2011,391,22,1,49,1
15,3,2011,391,23,1,49,1
15,3,2011,391,24,1,47,1
2,4,2011,392,1,1,49,1
2,4,2011,392,2,1,49,1
3,4,2011,392,3,1,49,1
3,4,2011,392,4,1,49,1
3,4,2011,392,5,1,49,1
3,4,2011,392,6,1,49,1
3,4,2011,392,7,1,49,1
3,4,2011,392,8,1,49,1
3,4,2011,392,9,1,49,1
3,4,2011,392,10,1,49,1
3,4,2011,392,11,1,49,1
2,4,2011,392,12,1,49,1
3,4,2011,392,13,1,49,1
3,4,2011,392,14,1,49,1
3,4,2011,392,15,1,49,1
2,4,2011,392,16,1,49,1
2,4,2011,392,17,1,49,1
2,4,2011,392,18,1,49,1
2,4,2011,392,19,1,49,1
2,4,2011,392,20,1,49,1
2,4,2011,392,21,1,49,1
2,4,2011,392,22,1,49,1
2,4,2011,392,23,1,49,1
2,4,2011,392,24,1,47,1
7,5,2011,393,1,1,49,1
7,5,2011,393,2,1,49,1
8,5,2011,393,3,1,49,1
8,5,2011,393,4,1,49,1
8,5,2011,393,5,1,49,1
8,5,2011,393,6,1,49,1
8,5,2011,393,7,1,49,1
8,5,2011,393,8,1,49,1
8,5,2011,393,9,1,49,1
8,5,2011,393,10,1,49,1
8,5,2011,393,11,1,49,1
7,5,2011,393,12,1,49,1
8,5,2011,393,13,1,49,1
8,5,2011,393,14,1,49,1
8,5,2011,393,15,1,49,1
7,5,2011,393,16,1,49,1
7,5,2011,393,17,1,49,1
7,5,2011,393,18,1,49,1
7,5,2011,393,19,1,49,1
7,5,2011,393,20,1,49,1
7,5,2011,393,21,1,49,1
7,5,2011,393,22,1,49,1
7,5,2011,393,23,1,49,1
7,5,2011,393,24,1,47,1
26,5,2011,394,1,1,49,1
26,5,2011,394,2,1,49,1
27,5,2011,394,3,1,49,1
27,5,2011,394,4,1,49,1
27,5,2011,394,5,1,49,1
27,5,2011,394,6,1,49,1
27,5,2011,394,7,1,49,1
27,5,2011,394,8,1,49,1
27,5,2011,394,9,1,49,1
27,5,2011,394,10,1,49,1
27,5,2011,394,11,1,49,1
26,5,2011,394,12,1,49,1
27,5,2011,394,13,1,49,1
27,5,2011,394,14,1,49,1
27,5,2011,394,15,1,49,1
26,5,2011,394,16,1,49,1
26,5,2011,394,17,1,49,1
26,5,2011,394,18,1,49,1
26,5,2011,394,19,1,49,1
26,5,2011,394,20,1,49,1
26,5,2011,394,21,1,49,1
26,5,2011,394,22,1,49,1
26,5,2011,394,23,0,0,1
26,5,2011,394,24,1,47,1
2,7,2011,395,1,1,49,1
2,7,2011,395,2,1,49,1
3,7,2011,395,3,1,49,1
3,7,2011,395,4,1,49,1
3,7,2011,395,5,1,49,1
3,7,2011,395,6,1,49,1
3,7,2011,395,7,1,49,1
3,7,2011,395,8,1,49,1
3,7,2011,395,9,1,49,1
3,7,2011,395,10,1,49,1
3,7,2011,395,11,1,49,1
2,7,2011,395,12,1,49,1
3,7,2011,395,13,1,49,1
3,7,2011,395,14,1,49,1
3,7,2011,395,15,1,49,1
2,7,2011,395,16,1,49,1
2,7,2011,395,17,1,49,1
2,7,2011,395,18,1,49,1
2,7,2011,395,19,1,49,1
2,7,2011,395,20,1,49,1
2,7,2011,395,21,1,49,1
2,7,2011,395,22,1,49,1
2,7,2011,395,23,1,49,1
2,7,2011,395,24,1,47,1
6,8,2011,396,1,1,49,1
6,8,2011,396,2,1,49,1
7,8,2011,396,3,1,49,1
7,8,2011,396,4,1,49,1
7,8,2011,396,5,1,49,1
7,8,2011,396,6,1,49,1
7,8,2011,396,7,1,49,1
7,8,2011,396,8,1,49,1
7,8,2011,396,9,1,49,1
7,8,2011,396,10,1,49,1
7,8,2011,396,11,1,49,1
6,8,2011,396,12,1,49,1
7,8,2011,396,13,1,49,1
7,8,2011,396,14,1,49,1
7,8,2011,396,15,1,49,1
6,8,2011,396,16,1,49,1
6,8,2011,396,17,1,49,1
6,8,2011,396,18,1,49,1
6,8,2011,396,19,1,49,1
6,8,2011,396,20,1,49,1
6,8,2011,396,21,1,49,1
6,8,2011,396,22,1,49,1
6,8,2011,396,23,1,49,1
6,8,2011,396,24,1,47,1
27,8,2011,397,1,1,49,1
27,8,2011,397,2,1,49,1
28,8,2011,397,3,1,49,1
28,8,2011,397,4,1,49,1
28,8,2011,397,5,1,49,1
28,8,2011,397,6,1,49,1
28,8,2011,397,7,1,49,1
28,8,2011,397,8,1,49,1
28,8,2011,397,9,1,49,1
28,8,2011,397,10,1,49,1
28,8,2011,397,11,1,49,1
27,8,2011,397,12,1,49,1
28,8,2011,397,13,1,49,1
28,8,2011,397,14,1,49,1
28,8,2011,397,15,1,49,1
27,8,2011,397,16,1,49,1
27,8,2011,397,17,1,49,1
27,8,2011,397,18,1,49,1
27,8,2011,397,19,1,49,1
27,8,2011,397,20,1,49,1
27,8,2011,397,21,1,49,1
27,8,2011,397,22,1,49,1
27,8,2011,397,23,1,49,1
27,8,2011,397,24,1,47,1
1,10,2011,398,1,1,49,1
1,10,2011,398,2,1,49,1
2,10,2011,398,3,1,49,1
2,10,2011,398,4,1,49,1
2,10,2011,398,5,1,49,1
2,10,2011,398,6,1,49,1
2,10,2011,398,7,1,49,1
2,10,2011,398,8,1,49,1
2,10,2011,398,9,1,49,1
2,10,2011,398,10,1,49,1
2,10,2011,398,11,1,49,1
1,10,2011,398,12,1,49,1
2,10,2011,398,13,1,49,1
2,10,2011,398,14,1,49,1
2,10,2011,398,15,1,49,1
1,10,2011,398,16,1,49,1
1,10,2011,398,17,1,49,1
1,10,2011,398,18,1,49,1
1,10,2011,398,19,1,49,1
1,10,2011,398,20,1,49,1
1,10,2011,398,21,1,49,1
1,10,2011,398,22,1,49,1
1,10,2011,398,23,1,49,1
1,10,2011,398,24,1,47,1
22,10,2011,399,1,1,49,1
22,10,2011,399,2,1,49,1
23,10,2011,399,3,1,49,1
23,10,2011,399,4,1,49,1
23,10,2011,399,5,1,49,1
23,10,2011,399,6,1,49,1
23,10,2011,399,7,1,49,1
23,10,2011,399,8,1,49,1
23,10,2011,399,9,1,49,1
23,10,2011,399,10,1,49,1
23,10,2011,399,11,1,49,1
22,10,2011,399,12,1,49,1
23,10,2011,399,13,1,49,1
23,10,2011,399,14,1,49,1
23,10,2011,399,15,1,49,1
22,10,2011,399,16,1,49,1
22,10,2011,399,17,1,49,1
22,10,2011,399,18,1,49,1
22,10,2011,399,19,1,49,1
22,10,2011,399,20,1,49,1
22,10,2011,399,21,1,49,1
22,10,2011,399,22,1,49,1
22,10,2011,399,23,1,49,1
22,10,2011,399,24,1,47,1
17,12,2011,400,1,1,49,1
17,12,2011,400,2,1,49,1
18,12,2011,400,3,0,0,1
18,12,2011,400,4,0,0,1
18,12,2011,400,5,0,0,1
18,12,2011,400,6,0,0,1
18,12,2011,400,7,0,0,1
18,12,2011,400,8,0,0,1
18,12,2011,400,9,0,0,1
18,12,2011,400,10,0,0,1
18,12,2011,400,11,0,0,1
17,12,2011,400,12,1,49,1
18,12,2011,400,13,0,0,1
18,12,2011,400,14,0,0,1
18,12,2011,400,15,0,0,1
17,12,2011,400,16,1,49,1
17,12,2011,400,17,1,49,1
17,12,2011,400,18,1,49,1
17,12,2011,400,19,1,49,1
17,12,2011,400,20,1,49,1
17,12,2011,400,21,1,49,1
17,12,2011,400,22,1,49,1
17,12,2011,400,23,1,49,1
17,12,2011,400,24,1,47,1
21,1,2012,401,1,1,49,1
21,1,2012,401,2,1,49,1
22,1,2012,401,3,1,49,1
22,1,2012,401,4,1,49,1
22,1,2012,401,5,1,49,1
22,1,2012,401,6,1,49,1
22,1,2012,401,7,1,49,1
22,1,2012,401,8,1,49,1
22,1,2012,401,9,1,49,1
22,1,2012,401,10,1,49,1
22,1,2012,401,11,1,49,1
21,1,2012,401,12,1,49,1
22,1,2012,401,13,1,49,1
22,1,2012,401,14,1,49,1
22,1,2012,401,15,1,49,1
21,1,2012,401,16,1,49,1
21,1,2012,401,17,1,49,1
21,1,2012,401,18,1,49,1
21,1,2012,401,19,1,49,1
21,1,2012,401,20,1,49,1
21,1,2012,401,21,1,49,1
21,1,2012,401,22,1,49,1
21,1,2012,401,23,1,49,1
21,1,2012,401,24,1,47,1
19,2,2012,402,1,1,49,1
19,2,2012,402,2,1,49,1
20,2,2012,402,3,1,49,1
20,2,2012,402,4,1,49,1
20,2,2012,402,5,1,49,1
20,2,2012,402,6,1,49,1
20,2,2012,402,7,1,49,1
20,2,2012,402,8,1,49,1
20,2,2012,402,9,1,49,1
20,2,2012,402,10,1,49,1
20,2,2012,402,11,1,49,1
19,2,2012,402,12,1,49,1
20,2,2012,402,13,1,49,1
20,2,2012,402,14,1,49,1
20,2,2012,402,15,1,49,1
19,2,2012,402,16,1,49,1
19,2,2012,402,17,1,49,1
19,2,2012,402,18,1,49,1
19,2,2012,402,19,1,49,1
19,2,2012,402,20,1,49,1
19,2,2012,402,21,1,49,1
19,2,2012,402,22,1,49,1
19,2,2012,402,23,1,49,1
19,2,2012,402,24,1,47,1
12,3,2012,403,1,1,49,1
12,3,2012,403,2,1,49,1
13,3,2012,403,3,1,49,1
13,3,2012,403,4,1,49,1
13,3,2012,403,5,1,49,1
13,3,2012,403,6,1,49,1
13,3,2012,403,7,1,49,1
13,3,2012,403,8,1,49,1
13,3,2012,403,9,1,49,1
13,3,2012,403,10,1,49,1
13,3,2012,403,11,1,49,1
12,3,2012,403,12,1,49,1
13,3,2012,403,13,1,49,1
13,3,2012,403,14,1,49,1
13,3,2012,403,15,1,49,1
12,3,2012,403,16,1,49,1
12,3,2012,403,17,1,49,1
12,3,2012,403,18,1,49,1
12,3,2012,403,19,1,49,1
12,3,2012,403,20,1,49,1
12,3,2012,403,21,1,49,1
12,3,2012,403,22,1,49,1
12,3,2012,403,23,1,49,1
12,3,2012,403,24,1,47,1
21,4,2012,404,1,1,49,1
21,4,2012,404,2,1,49,1
22,4,2012,404,3,1,49,1
22,4,2012,404,4,1,49,1
22,4,2012,404,5,1,49,1
22,4,2012,404,6,1,49,1
22,4,2012,404,7,1,49,1
22,4,2012,404,8,1,49,1
22,4,2012,404,9,1,49,1
22,4,2012,404,10,1,49,1
22,4,2012,404,11,1,49,1
21,4,2012,404,12,1,49,1
22,4,2012,404,13,1,49,1
22,4,2012,404,14,1,49,1
22,4,2012,404,15,1,49,1
21,4,2012,404,16,1,49,1
21,4,2012,404,17,1,49,1
21,4,2012,404,18,1,49,1
21,4,2012,404,19,1,49,1
21,4,2012,404,20,1,49,1
21,4,2012,404,21,1,49,1
21,4,2012,404,22,1,49,1
21,4,2012,404,23,1,49,1
21,4,2012,404,24,1,47,1
26,5,2012,405,1,1,49,1
26,5,2012,405,2,1,49,1
27,5,2012,405,3,1,49,1
27,5,2012,405,4,0,0,1
27,5,2012,405,5,1,49,1
27,5,2012,405,6,0,0,1
27,5,2012,405,7,1,49,1
27,5,2012,405,8,0,0,1
27,5,2012,405,9,0,0,1
27,5,2012,405,10,1,49,1
27,5,2012,405,11,1,49,1
26,5,2012,405,12,1,49,1
27,5,2012,405,13,0,0,1
27,5,2012,405,14,1,49,1
27,5,2012,405,15,1,49,1
26,5,2012,405,16,1,49,1
26,5,2012,405,17,1,49,1
26,5,2012,405,18,1,49,1
26,5,2012,405,19,1,49,1
26,5,2012,405,20,1,49,1
26,5,2012,405,21,1,49,1
26,5,2012,405,22,1,49,1
26,5,2012,405,23,1,49,1
26,5,2012,405,24,1,47,1
16,6,2012,406,1,1,49,1
16,6,2012,406,2,1,49,1
17,6,2012,406,3,1,49,1
17,6,2012,406,4,1,49,1
17,6,2012,406,5,1,49,1
17,6,2012,406,6,1,49,1
17,6,2012,406,7,1,49,1
17,6,2012,406,8,1,49,1
17,6,2012,406,9,1,49,1
17,6,2012,406,10,1,49,1
17,6,2012,406,11,1,49,1
16,6,2012,406,12,1,49,1
17,6,2012,406,13,1,49,1
17,6,2012,406,14,1,49,1
17,6,2012,406,15,1,49,1
16,6,2012,406,16,1,49,1
16,6,2012,406,17,1,49,1
16,6,2012,406,18,1,49,1
16,6,2012,406,19,1,49,1
16,6,2012,406,20,1,49,1
16,6,2012,406,21,1,49,1
16,6,2012,406,22,1,49,1
16,6,2012,406,23,1,49,1
16,6,2012,406,24,1,47,1
28,7,2012,407,1,1,49,1
28,7,2012,407,2,1,49,1
29,7,2012,407,3,1,49,1
29,7,2012,407,4,1,49,1
29,7,2012,407,5,1,49,1
29,7,2012,407,6,1,49,1
29,7,2012,407,7,1,49,1
29,7,2012,407,8,1,49,1
29,7,2012,407,9,1,49,1
29,7,2012,407,10,1,49,1
29,7,2012,407,11,1,49,1
28,7,2012,407,12,1,49,1
29,7,2012,407,13,1,49,1
29,7,2012,407,14,1,49,1
29,7,2012,407,15,1,49,1
28,7,2012,407,16,1,49,1
28,7,2012,407,17,1,49,1
28,7,2012,407,18,1,49,1
28,7,2012,407,19,1,49,1
28,7,2012,407,20,1,49,1
28,7,2012,407,21,1,49,1
28,7,2012,407,22,1,49,1
28,7,2012,407,23,1,49,1
28,7,2012,407,24,1,47,1
18,8,2012,408,1,1,49,1
18,8,2012,408,2,1,49,1
19,8,2012,408,3,1,49,1
19,8,2012,408,4,1,49,1
19,8,2012,408,5,1,49,1
19,8,2012,408,6,1,49,1
19,8,2012,408,7,1,49,1
19,8,2012,408,8,1,49,1
19,8,2012,408,9,1,49,1
19,8,2012,408,10,1,49,1
19,8,2012,408,11,1,49,1
18,8,2012,408,12,1,49,1
19,8,2012,408,13,1,49,1
19,8,2012,408,14,1,49,1
19,8,2012,408,15,1,49,1
18,8,2012,408,16,1,49,1
18,8,2012,408,17,1,49,1
18,8,2012,408,18,1,49,1
18,8,2012,408,19,1,49,1
18,8,2012,408,20,1,49,1
18,8,2012,408,21,1,49,1
18,8,2012,408,22,1,49,1
18,8,2012,408,23,1,49,1
18,8,2012,408,24,1,47,1
15,9,2012,409,1,1,49,1
15,9,2012,409,2,1,49,1
16,9,2012,409,3,1,49,1
16,9,2012,409,4,1,49,1
16,9,2012,409,5,1,49,1
16,9,2012,409,6,1,49,1
16,9,2012,409,7,1,49,1
16,9,2012,409,8,1,49,1
16,9,2012,409,9,1,49,1
16,9,2012,409,10,1,49,1
16,9,2012,409,11,1,49,1
15,9,2012,409,12,1,49,1
16,9,2012,409,13,1,49,1
16,9,2012,409,14,1,49,1
16,9,2012,409,15,1,49,1
15,9,2012,409,16,1,49,1
15,9,2012,409,17,1,49,1
15,9,2012,409,18,1,49,1
15,9,2012,409,19,1,49,1
15,9,2012,409,20,1,49,1
15,9,2012,409,21,1,49,1
15,9,2012,409,22,1,49,1
15,9,2012,409,23,1,49,1
15,9,2012,409,24,1,47,1
13,10,2012,410,1,1,49,1
13,10,2012,410,2,1,49,1
14,10,2012,410,3,1,49,1
14,10,2012,410,4,1,49,1
14,10,2012,410,5,1,49,1
14,10,2012,410,6,1,49,1
14,10,2012,410,7,1,49,1
14,10,2012,410,8,1,49,1
14,10,2012,410,9,1,49,1
14,10,2012,410,10,1,49,1
14,10,2012,410,11,1,49,1
13,10,2012,410,12,1,49,1
14,10,2012,410,13,1,49,1
14,10,2012,410,14,1,49,1
14,10,2012,410,15,1,49,1
13,10,2012,410,16,1,49,1
13,10,2012,410,17,1,49,1
13,10,2012,410,18,1,49,1
13,10,2012,410,19,1,49,1
13,10,2012,410,20,1,49,1
13,10,2012,410,21,1,49,1
13,10,2012,410,22,1,49,1
13,10,2012,410,23,1,49,1
13,10,2012,410,24,1,47,1
10,11,2012,411,1,1,49,1
10,11,2012,411,2,1,49,1
11,11,2012,411,3,1,49,1
11,11,2012,411,4,1,49,1
11,11,2012,411,5,1,49,1
11,11,2012,411,6,1,49,1
11,11,2012,411,7,1,49,1
11,11,2012,411,8,1,49,1
11,11,2012,411,9,1,49,1
11,11,2012,411,10,1,49,1
11,11,2012,411,11,1,49,1
10,11,2012,411,12,1,49,1
11,11,2012,411,13,1,49,1
11,11,2012,411,14,1,49,1
11,11,2012,411,15,1,49,1
10,11,2012,411,16,1,49,1
10,11,2012,411,17,1,49,1
10,11,2012,411,18,1,49,1
10,11,2012,411,19,1,49,1
10,11,2012,411,20,1,49,1
10,11,2012,411,21,1,49,1
10,11,2012,411,22,1,49,1
10,11,2012,411,23,1,49,1
10,11,2012,411,24,1,47,1
8,12,2012,412,1,1,49,1
8,12,2012,412,2,1,49,1
9,12,2012,412,3,1,49,1
9,12,2012,412,4,1,49,1
9,12,2012,412,5,1,49,1
9,12,2012,412,6,1,49,1
9,12,2012,412,7,1,49,1
9,12,2012,412,8,1,49,1
9,12,2012,412,9,1,49,1
9,12,2012,412,10,1,49,1
9,12,2012,412,11,1,49,1
8,12,2012,412,12,1,49,1
9,12,2012,412,13,1,49,1
9,12,2012,412,14,1,49,1
9,12,2012,412,15,1,49,1
8,12,2012,412,16,1,49,1
8,12,2012,412,17,1,49,1
8,12,2012,412,18,1,49,1
8,12,2012,412,19,1,49,1
8,12,2012,412,20,1,49,1
8,12,2012,412,21,1,49,1
8,12,2012,412,22,1,49,1
8,12,2012,412,23,1,49,1
8,12,2012,412,24,1,47,1
12,1,2013,413,1,1,49,1
12,1,2013,413,2,1,49,1
13,1,2013,413,3,1,49,1
13,1,2013,413,4,1,49,1
13,1,2013,413,5,1,49,1
13,1,2013,413,6,1,49,1
13,1,2013,413,7,1,49,1
13,1,2013,413,8,1,49,1
13,1,2013,413,9,1,49,1
13,1,2013,413,10,1,49,1
13,1,2013,413,11,1,49,1
12,1,2013,413,12,1,49,1
13,1,2013,413,13,1,49,1
13,1,2013,413,14,1,49,1
13,1,2013,413,15,1,49,1
12,1,2013,413,16,1,49,1
12,1,2013,413,17,1,49,1
12,1,2013,413,18,1,49,1
12,1,2013,413,19,1,49,1
12,1,2013,413,20,1,49,1
12,1,2013,413,21,1,49,1
12,1,2013,413,22,1,49,1
12,1,2013,413,23,1,49,1
12,1,2013,413,24,1,47,1
16,2,2013,414,1,1,49,1
16,2,2013,414,2,1,49,1
17,2,2013,414,3,1,49,1
17,2,2013,414,4,1,49,1
17,2,2013,414,5,1,49,1
17,2,2013,414,6,1,49,1
17,2,2013,414,7,1,49,1
17,2,2013,414,8,1,49,1
17,2,2013,414,9,1,49,1
17,2,2013,414,10,1,49,1
17,2,2013,414,11,1,49,1
16,2,2013,414,12,1,49,1
17,2,2013,414,13,1,49,1
17,2,2013,414,14,1,49,1
17,2,2013,414,15,1,49,1
16,2,2013,414,16,1,49,1
16,2,2013,414,17,1,49,1
16,2,2013,414,18,1,49,1
16,2,2013,414,19,1,49,1
16,2,2013,414,20,1,49,1
16,2,2013,414,21,1,49,1
16,2,2013,414,22,1,49,1
16,2,2013,414,23,1,49,1
16,2,2013,414,24,1,47,1
13,3,2013,415,1,1,49,1
13,3,2013,415,2,1,49,1
14,3,2013,415,3,1,49,1
14,3,2013,415,4,1,49,1
14,3,2013,415,5,1,49,1
14,3,2013,415,6,1,49,1
14,3,2013,415,7,1,49,1
14,3,2013,415,8,1,49,1
14,3,2013,415,9,1,49,1
14,3,2013,415,10,1,49,1
14,3,2013,415,11,1,49,1
13,3,2013,415,12,1,49,1
14,3,2013,415,13,1,49,1
14,3,2013,415,14,1,49,1
14,3,2013,415,15,1,49,1
13,3,2013,415,16,1,49,1
13,3,2013,415,17,1,49,1
13,3,2013,415,18,1,49,1
13,3,2013,415,19,1,49,1
13,3,2013,415,20,1,49,1
13,3,2013,415,21,1,49,1
13,3,2013,415,22,1,49,1
13,3,2013,415,23,1,49,1
13,3,2013,415,24,1,47,1
13,4,2013,416,1,1,49,1
13,4,2013,416,2,1,49,1
14,4,2013,416,3,1,49,1
14,4,2013,416,4,1,49,1
14,4,2013,416,5,1,49,1
14,4,2013,416,6,1,49,1
14,4,2013,416,7,1,49,1
14,4,2013,416,8,1,49,1
14,4,2013,416,9,1,49,1
14,4,2013,416,10,1,49,1
14,4,2013,416,11,1,49,1
13,4,2013,416,12,1,49,1
14,4,2013,416,13,1,49,1
14,4,2013,416,14,1,49,1
14,4,2013,416,15,1,49,1
13,4,2013,416,16,1,49,1
13,4,2013,416,17,1,49,1
13,4,2013,416,18,1,49,1
13,4,2013,416,19,1,49,1
13,4,2013,416,20,1,49,1
13,4,2013,416,21,1,49,1
13,4,2013,416,22,1,49,1
13,4,2013,416,23,1,49,1
13,4,2013,416,24,1,47,1
11,5,2013,417,1,1,49,1
11,5,2013,417,2,1,49,1
12,5,2013,417,3,1,49,1
12,5,2013,417,4,1,49,1
12,5,2013,417,5,1,49,1
12,5,2013,417,6,1,49,1
12,5,2013,417,7,1,49,1
12,5,2013,417,8,1,49,1
12,5,2013,417,9,1,49,1
12,5,2013,417,10,1,49,1
12,5,2013,417,11,1,49,1
11,5,2013,417,12,1,49,1
12,5,2013,417,13,1,49,1
12,5,2013,417,14,1,49,1
12,5,2013,417,15,1,49,1
11,5,2013,417,16,1,49,1
11,5,2013,417,17,1,49,1
11,5,2013,417,18,1,49,1
11,5,2013,417,19,1,49,1
11,5,2013,417,20,1,49,1
11,5,2013,417,21,1,49,1
11,5,2013,417,22,1,49,1
11,5,2013,417,23,1,49,1
11,5,2013,417,24,1,47,1
6,7,2013,418,1,1,49,1
6,7,2013,418,2,1,49,1
7,7,2013,418,3,1,49,1
7,7,2013,418,4,1,49,1
7,7,2013,418,5,1,49,1
7,7,2013,418,6,1,49,1
7,7,2013,418,7,1,49,1
7,7,2013,418,8,1,49,1
7,7,2013,418,9,1,49,1
7,7,2013,418,10,1,49,1
7,7,2013,418,11,1,49,1
6,7,2013,418,12,1,49,1
7,7,2013,418,13,1,49,1
7,7,2013,418,14,1,49,1
7,7,2013,418,15,1,49,1
6,7,2013,418,16,1,49,1
6,7,2013,418,17,1,49,1
6,7,2013,418,18,1,49,1
6,7,2013,418,19,1,49,1
6,7,2013,418,20,1,49,1
6,7,2013,418,21,1,49,1
6,7,2013,418,22,1,49,1
6,7,2013,418,23,1,49,1
6,7,2013,418,24,1,47,1
14,9,2013,419,1,1,49,1
14,9,2013,419,2,1,49,1
15,9,2013,419,3,1,49,1
15,9,2013,419,4,1,49,1
15,9,2013,419,5,1,49,1
15,9,2013,419,6,1,49,1
15,9,2013,419,7,1,49,1
15,9,2013,419,8,1,49,1
15,9,2013,419,9,1,49,1
15,9,2013,419,10,1,49,1
15,9,2013,419,11,1,49,1
14,9,2013,419,12,1,49,1
15,9,2013,419,13,1,49,1
15,9,2013,419,14,1,49,1
15,9,2013,419,15,1,49,1
14,9,2013,419,16,1,49,1
14,9,2013,419,17,1,49,1
14,9,2013,419,18,1,49,1
14,9,2013,419,19,1,49,1
14,9,2013,419,20,1,49,1
14,9,2013,419,21,1,49,1
14,9,2013,419,22,1,49,1
14,9,2013,419,23,1,49,1
14,9,2013,419,24,1,47,1
2,11,2013,420,1,1,49,1
2,11,2013,420,2,1,49,1
3,11,2013,420,3,1,49,1
3,11,2013,420,4,1,49,1
3,11,2013,420,5,1,49,1
3,11,2013,420,6,1,49,1
3,11,2013,420,7,1,49,1
3,11,2013,420,8,1,49,1
3,11,2013,420,9,1,49,1
3,11,2013,420,10,1,49,1
3,11,2013,420,11,1,49,1
2,11,2013,420,12,1,49,1
3,11,2013,420,13,1,49,1
3,11,2013,420,14,1,49,1
3,11,2013,420,15,1,49,1
2,11,2013,420,16,1,49,1
2,11,2013,420,17,1,49,1
2,11,2013,420,18,1,49,1
2,11,2013,420,19,1,49,1
2,11,2013,420,20,1,49,1
2,11,2013,420,21,1,49,1
2,11,2013,420,22,1,49,1
2,11,2013,420,23,1,49,1
2,11,2013,420,24,1,47,1
29,12,2013,421,1,1,49,1
29,12,2013,421,2,1,49,1
30,12,2013,421,3,1,49,1
30,12,2013,421,4,1,49,1
30,12,2013,421,5,1,49,1
30,12,2013,421,6,1,49,1
30,12,2013,421,7,1,49,1
30,12,2013,421,8,1,49,1
30,12,2013,421,9,1,49,1
30,12,2013,421,10,1,49,1
30,12,2013,421,11,1,49,1
29,12,2013,421,12,1,49,1
30,12,2013,421,13,1,49,1
30,12,2013,421,14,1,49,1
30,12,2013,421,15,1,49,1
29,12,2013,421,16,1,49,1
29,12,2013,421,17,1,49,1
29,12,2013,421,18,1,49,1
29,12,2013,421,19,1,49,1
29,12,2013,421,20,1,49,1
29,12,2013,421,21,1,49,1
29,12,2013,421,22,1,49,1
29,12,2013,421,23,1,49,1
29,12,2013,421,24,1,47,1
1,2,2014,422,1,1,49,1
1,2,2014,422,2,1,49,1
2,2,2014,422,3,1,49,1
2,2,2014,422,4,1,49,1
2,2,2014,422,5,1,49,1
2,2,2014,422,6,1,49,1
2,2,2014,422,7,1,49,1
2,2,2014,422,8,1,49,1
